title_norm,label_1,level_2
معاون اموراراضی,1,12
رئیس اداره سیستم های دیجیتال,1,13
سرپرست تامین انرژی,1,13
سرپرست تسهیلات و خزانه داری,1,12
سرپرست دفتر معاونت,1,12
مدیر کل پدافند,1,11
مدیرنگهداری وتعمیرات برق والکترونیک,1,13
معاونت پشتیبانی,1,12
مدیر کل منابع انسانی همتراز,1,12
رئیس اداره کنترل اعتبارات و قراردادها و ممیزی اسناد,1,12
ذیحساب و مدیرکل امور مالی سازمان فناوری,1,12
رئیس اداره امور مالی بانام,1,12
رئیس اداره امور پشتیبانی و رفاهی,1,12
رئیس اداره اموراموزشی,1,13
رییس دفتر حراست و امور محرمانه,1,12
عضو شورای عالی مالیاتی رییس شعبه سوم,1,11
سرپرست مکانیک دفتر فنی,1,13
مدیرتعمیرات برق تونل,1,13
مدیرکل امور حقوقی و قوانین,1,12
معاون اداره امور عمومی,1,12
سرشیفت مکانیک,1,13
سرگروه ماشینکاری,1,13
معاون مدیرکل دفتر یکپارچگی وبهروری اراضی کشاورزی,1,11
اداره امور ناوگان و بازدید فنی اداره کل راه اهن شرق رئیس اداره ام,1,13
اداره تدارکات و پشتیبانی اداره کل راه اهن تهران مسئول تدارکات,1,12
رئیس قسمت کتابخانه و اطلاع رسانی,1,13
سرپرست کنترل نهایی والکترونیکی,1,13
رئیس اداره ابزار دقیق,1,13
رئیس سیستمهای برق کنترل و ابزار دقیق,1,13
سرپرست نوسازی وتعمیرات,1,13
رئیس توزیع برق احیاء یک,1,13
سرپرست رنگ دو,1,13
رئیس فروش داخلی,1,12
رییس فروش داخلی,1,12
سرپرست حوزه مدیر عامل,1,12
مدیرمهندسی تامین واجرای پروژه,1,13
مسئول شیفت ذوب,1,13
سرپرست بارگیرخانه ها,1,13
سرپرست بازرسی مکانیک,1,13
مدیرکل حوزه شهردار و امور شورای اسلامی شهر,1,11
معاون دایره درجه 2 ب,1,12
جانشین رئیس کنترل کیفی محصول,1,13
رئیس امور سازمانی و طبقه بندی مشاغل,1,12
رئیس بازرسی وپاسخگویی به شکایات,1,12
رئیس تجهیزات پزشکی,1,13
فرمن نگهداری و تعمیرات مکانیکی ماشین آلات و تجهیزات ریخته گری,1,13
متصدی شیفت تعمیرگاه مرکزی,1,13
مشاور و مدیر حوزه مدیر عامل و دبیر هیات مدیره,1,11
سرشیفت کارگاه سوراخکاری و نقاشی,1,13
سرپرست واحد طراحی ابنیه و سیویل,1,13
سرپرست کارگاه خدمات,1,13
سرپرست کنترل متراژ خام,1,13
فورمن اتوماسیون سیستم اعلام حریق,1,13
مسئول بخش الی,1,13
کارگزاران و مدیران بنگاه های مسکن,1,14
رئیس اداره مدیریت و برنامه ریزی خدمات پس از فروش,1,12
رئیس اداره منابع انسانی و امور عمومی,1,12
مدیر بازاریابی و تحقیقات بازار,1,12
سرپرست اب وبخار اب وبخاروبازیابی,1,13
سرپرست اداره انبارها کنترل کالا و مواد,1,12
رییس برنامه ریزی دارویی,1,13
سرپرست تعمیرات مکانیک ماشین الات دوار سرویسهای جانبی,1,13
سرپرست تعمیرات ونگهداری وتکمیل,1,13
رئیس سازمان حسابرسی,1,12
مدیر خرید و فروش داخلی مواد و محصول,1,12
مسئول حمل ونقل خودروهای سنگین,1,13
معاون امور معادن و منابع معدنی وزیر صمت,1,11
رئیس ابزار دقیق و الکترونیک,1,13
کنترلر ارشد سالن تولید,1,13
رئیس اداره خدمات شهری کارشناس ارشد,1,12
رئیس اداره طراحی و بهبود فرآیند و ساختار سازمان,1,12
رئیس اداره فنی و پشتیبانی,1,13
مدیر مکانیک و انرژی,1,13
مسئول جذب و تامین نیروی انسانی,1,12
معاون اموزشی تحصیلات تکمیلی و دوره های تخصصی,1,13
مسئول جایگاه سوخت,1,14
مسئول ماشینکاری,1,13
رئیس اداره بررسی های ویژه,1,12
رئیس گروه حسابرس مالیاتی,1,12
کارآمدمامور مدیریت تولید آهن و فولاد,1,13
معاون مدیر کل دفتر خلاقیت و نوآوری شهری,1,11
اداره سیر و حرکت اداره کل راه اهن فارس معاون ایستگاه بزین شیراز,1,13
رئیس قسمت دبیرخانه واسناد,1,12
رییس کارشناس ایستگاه پرورش واصلاح نژادگاوبومی,1,13
رئیس اداره بررسی و نظارت برطرحها,1,12
سرپرست مدیریت کارخانه تولید کود شیمیایی,1,13
مسئول تدارکات وخدمات,1,12
کارپردازی و مسئول خدمات مرکز,1,12
معاون مالی وپشتیبانی مرکز اموزش معاون مدیرکل در امور مالی و پشتیب,1,12
فورمن تعمیرات مکانیک احیاء مستقیم,1,13
رییس مرکزمهندسی عملیات شبکه دیتاساختمان,1,13
رییس قسمت دبیرخانه واسناد,1,12
رئیس نظارت بر خدمات فنی,1,13
رئیس گروه برنامه ریزی اموزشی,1,12
رئیس پژوهش های فرایندهای الفینی و شیمیایی,1,12
رئیس کنترل مخزنسازی وسریسازی مونتاژر,1,13
سرپرست امور مالی,1,12
سرپرست تدارکات,1,12
مدیر کل دفتر ریاست روابط عمومی و هماهنگی امور استان ها,1,12
معاون مدیر کل امور مالی,1,12
رئیس اداره خدمات درمانی,1,13
مسول تعمیرات نیروگاه,1,13
مسئول آهنگری,1,13
معاون اداره سیستم های اندازه گیری,1,13
مدیر مالی واداری و تدارکاتی,1,12
مسئول شیفت تغلیظ,1,13
رئیس امور اجرایی دفتر مدیرعامل,1,12
رئیس انبار و تغذیه خطوط صندلی و تندر,1,13
مدیربخش اکریلیک قدیم,1,13
مسئول امور ایده های شهری,1,12
مسئول امور رفاهی و نگهداشت,1,12
مسئول اموربرق,1,13
مسیول برنامه ریزی و کنترل تولید تجاری,1,13
گروه برنامه ریزی اموزش اداره کل راه اهن زاگرس رئیس گروه برنامه ری,1,12
رئیس تعمیرات نگهداری پلی پروپیلن جم,1,13
رئیس خدمات شهری و نظافت کارگاهی,1,14
رییس سازمان حسابرسی,1,12
معاون اداری منابع انسانی و پشتیبانی,1,12
مسئول شیفت تولیدشن وماسه,1,13
کارشناس مسئول برنامه ریزی و تولید مشتریان,1,13
اداره امور ناوگان اداره کل راه اهن خراسان معاون اداره در امور واگ,1,13
سرپرست پرس قرص,1,13
کارمند ارشد رستورانها,1,14
رئیس اداره مطالعات برنامه ریزی و امور اجتماعی,1,12
رئیس اداره پشتیبانی وخدمات,1,12
رییس ارتباطات راه آهن,1,13
معاون تجاری و امور مشتریان,1,12
رئیس گروه تجهیز شبکه,1,13
رئیس گروه تخصصی سلامت محیط وکار,1,13
سرپرست ماشینکاری قطعات درخط خشن کاری بلوک سیلندر,1,13
سرپرست مدیریت سازماندهی وطبقه بندی مشاغل,1,12
رئیس دفتر فنی,1,13
سرپرست اداره مونتاژ موتور سایت مگا,1,13
رییس اداره حراست نیروگاه,1,12
مدیر دفتر حسابرسی و نظارت مالی,1,12
مدیر راهبری پسماندهای ساختمانی و عمرانی,1,13
عضو هیات عامل,1,11
رئیس آموزش مهندسی و تعمیرات,1,13
رئیس اداره امور حقوقی و دعاوی,1,12
رئیس اداره امور فرهنگی و فوق برنامه,1,13
سرشیفت تکمیل اتصالات,1,13
قایم مقام مدیرعامل درامورپشتیبانی,1,11
سرپرست آزمایشگاه ساخت سنجه,1,13
رئیس شعبه درجه چهار ج,1,12
مدیر سایت کرمانشاه,1,13
مدیر طرح و برنامه های راهبردی,1,12
مدیر املاک,1,12
معاون ذیحساب اداره کل تعاون کار و رفاه اجتماعی,1,12
رئیس برنامه ریزی نگهداری تعمیرات و سفارش کالا,1,13
سرپرست انبارمواد خام,1,13
مدیر امور عمومی معاونت تحقیقات فناوری,1,12
مدیر توسعه منابع,1,12
رئیس اداره خدمات پشتیبانی,1,12
مسئول شیفت پشم شویی,1,13
رئیس بخش ساخت,1,13
مسئول شیفت برق کارخانه,1,13
رئیس اداره هماهنگی ارتباطات مخابراتی,1,13
رئیس فروش تهران,1,12
رئیس مرکز مخابرات,1,13
رییس اداره کارکنان و خدمات عمومی,1,12
معاون مدیر,1,12
جانشین سرپرست کارگاه,1,13
سرپرست برنامه ریزی هماهنگی و نظارت حفاری,1,13
رییس قسمت سفارشات رسید وتوزیع کالا وکنترل موجودی,1,13
رییس مؤسسه اقتصادی,1,11
رئیس پشتیبانی و توسعه نرم افزار,1,13
سرشیفت سالن بافندگی,1,13
کارشناس مسئول امور خوابگاه دختران,1,14
رئیس عملیات,1,13
کارشناس مسئول حراست,1,12
معاون اداره امور شعب ب,1,12
مدیر برنامه ریزی و فن آوری اطلاعات,1,12
رئیس نگهداری وتعمیرات مکانیکی,1,13
رئیس نیروگاه,1,13
رئیس پایش تولید,1,13
رئیس برنامه ریزی و ساخت قالب و,1,13
سرکارگر پلاستوفوم,1,13
سرکارگررنگرزی ب,1,13
سرکارگرپرسکارقوطی سازی,1,13
سرپرست انبار محصول اسپیرال,1,13
مدیر ارشد عملیات زمینی,1,13
رئیس اداره شیفت بهره برداری فاز 2,1,13
سرپرست شیفت انبارجوش انبارمیانی,1,13
مدیر نظارت و اعتبار بخشی امور درمان,1,13
مدیر پروژه cng,1,13
مدیر کنترل حسابهای شعب,1,12
فرمن کارگاه تهیه ذوب,1,13
مدیرارشداداری,1,12
اداره سیر و حرکت اداره کل راه اهن شمال رئیس ایستگاه جانشین,1,13
رییس نیروگاه,1,13
مسئول برنامه ریزی و کنترل تولید تجاری,1,13
سرپرست وسایل نقلیه,1,13
مسئول شیفت کنترل نهائی,1,13
سرکارگرتراش کنترل خام,1,13
مدیر امور انتقال نیروی استان آذربایجانشرقی,1,13
پیمانکار ساختمان,1,13
سرپرست تدارکات و انبارهای سبا,1,12
سرپرست تعمیرات مکانیک ماشین افزار,1,13
رییس اداره ارزیابی بودجه و عملکرد شرکتهای خودروساز و قطعه ساز,1,12
مدیر کیفیت بدنه و رنگ,1,13
سرپرست ارشدنگهبانی کارخانه حفاظت,1,14
سرپرست مکانیک مکانیک,1,13
مدیریت تاکسی تلفنی,1,14
مسئول قسمت پرکن آمپول,1,13
رئیس حسابداری عمومی خرید,1,12
رئیس خدمات اداری و رفاه,1,12
رئیس دایره درجه1 همطراز معاون اداره,1,12
رییس اداره حقوقی وثبتی,1,12
رییس اداره مونتاژ گیربکس تیبا,1,13
رییس اداره هماهنگی مدیریت کیفیت,1,13
معاون مدرسه دوره متوسطه,1,13
معاون راه اندازی,1,13
رئیس کنترل کیفیت بازرسی و ارزشیابی محصول,1,13
