title_norm,label_1,isco_sub_major_group
مسیول کارگاه تیرچه بلوک,7,71
مسیول کارگاه جوشکاری و مونتاژ,7,72
مسیول کارگاه روشنایی و برق ساختمانی,7,74
مسیول کارگاه ساختمانی شهر,7,71
مسیول کارگاه ساختمانی معدن,7,71
مسیول کارگاه متالوژی,7,72
مسیول کارگاه موتورپیچی,7,74
مسیول کارگاه مونتاژ باکس,7,72
مسیول کارگاه مونتاژ مدارهای الکتریکی و الکترونیک سی ان سی,7,74
مسیول کارگاه مونتاژ و رنگرزی,7,75
مسیول کارگاه مونتاژاولیه,7,72
مسیول کمپرسورتعمیرکارچکش,7,72
مسیول کوره ریخته گری,7,72
مسیول کوره های ذوب الومینیوم,7,72
مسیول گروه شیفت نت برق فشارقوی,7,74
مشارتخته نئوپان,7,75
مشاغل استاد کار بهره برداری دیزل,7,72
مشاغل برقکار استادکاربرقکارو برق فشارقوی,7,74
مشاغل برقکار مکانیک برق برقکار و,7,74
مشاغل بنا صنعتی,7,71
مشاغل جوشکاری نوار گنگت,7,72
مشاغل حقه چینی,7,73
مشاغل سیم پیچی,7,74
مشاغل طناب بند داربست بند جلی ساز عایقبند,7,71
مشاغل لوله کشی,7,71
مشاغل مکانیک دستگاهها تعمیرگاه مکانیک,7,72
مشاغل مکانیک دستگاههاتعمیرگاه مکانیک استادکار,7,72
مشاغل مکانیک وسایل اندازه گیری,7,73
مشاغل نسوز کاری,7,71
مشاغل کارگران فلزکارو جوشکار,7,72
مشاغل کارگران لوله کش مکانیک ماشین الات وریخته گ,7,72
مشاغل کارگران مکانیک عمومی استادکارمکانیک,7,72
مشاغل کارگران کوره بنا و درگاه گیر,7,71
مشاغل کارگران کوره سوز کوره چین,7,72
مشبک چوب,7,73
مشبک کار,7,73
مشبک کار سنگ,7,73
مشعل کار,7,72
مشعل کاردرجه,7,72
مشعل کاری تعمیرونگهداری مشعل های گرمخانه خطتو,7,72
مشعلچی کوره سوز,7,72
مشک دوز چرمی و پوستی دستی,7,73
مضاعف دوز,7,75
معاون برق مرتبط با سالن بافندگی,7,74
معاون برق وتاسیسات شهرکها برق,7,74
معاون بهره برداری چیلر و تهویه مطبوع,7,72
معاون بوبین رنگ کنی,7,75
معاینه پارچه,7,75
معدن بنتونیت قربانزاده,7,72
معرق سنگ,7,73
معرق منبت,7,73
معرق چرم,7,73
معرق چوب,7,73
مغازه تراشکاری,7,72
مغازه تعمیرات,7,72
مغازه تعمیرات موبایل,7,74
مغازه تعمیرتلویزیون,7,74
مغازه تنظیم موتور ماشین,7,72
مغازه شیشه بری,7,71
مغازه صنعت گری,7,73
مغازه نجاری,7,75
مغازه نصب دوربین,7,74
مغازه کلید سازی,7,72
مغمل زن,7,75
مغنی,7,71
مغنی گر,7,71
مفتول پیچ آرماتور و سیم پیچ راپینگ,7,72
مفتول پیچ راپلینگ,7,72
مفتول کش,7,72
مفتول کشی دربلوک یخ,7,72
مفتول کشی درجه 2,7,72
مفتول کشی دوبلوکه,7,72
مفتول کشی کوره نرمکن مفتول کشی,7,72
مفرغ ریز,7,72
مفصل بند,7,74
مفصل بند تیپ پت,7,74
مفصل بند کابل,7,74
مفصل بندکابل زیرزمینی موادسرب وموادقیروحفاری,7,74
مقرنس کاری سنتی,7,71
"مقره بند,دکلبند,مونتاژ,مخزن سازی توزیع",7,74
مقره بندی,7,74
مقره ساز,7,74
مقنی,7,71
مقنی اب,7,71
مقنی درجه 1,7,71
مقنی درجه 3,7,71
مقنی رفاه,7,71
مقنی زمین شناسی,7,71
مقنی چاه,7,71
مقنی گری,7,71
مقواساز,7,75
ملات ساز,7,71
ملات ساز تعمیرات پاتیل,7,71
ملاتکاری,7,71
ملیله دوز,7,73
ملیله سازی,7,73
منبت ساز,7,73
منبت مشبک,7,73
منبت چوب,7,73
منبت کار,7,73
منبت کار مبلمان,7,73
منبت کارمبل,7,73
منبع فلزی ساز,7,72
منجوق باف دستی,7,73
منجوق دوز دستی,7,73
منهول ساز,7,71
منگنه ساز,7,72
مهتابی ساز,7,74
مهر نماز ساز دستی,7,73
مهرساز,7,73
مهرساز چاپی,7,73
مهرسازژلاتین,7,73
مهره بند,7,73
مهره ماسوره ساز,7,75
مهروپلاک ساز,7,73
مهندس cnc,7,72
مهندس ابزارسازی,7,72
مهندس ابکاری گالوانیک,7,72
مهندس اسکلت فلزی وآهنگری,7,72
مهندس تراش غلطک واسلیو,7,72
مهندس قالبساز,7,72
مواد سازی و تولید وسایل چمن,7,72
موادساز تکمیل گردباف,7,75
موادساز رام,7,75
موادساز واحدشماره,7,75
موادسازاستنتر,7,75
موادسازدرجه و,7,75
موادسازرنگسازی,7,75
موادسازمرسریزه وسرویس ماشین,7,75
موادسازورق,7,75
موادسازومسئول فولارد,7,75
موادسازپردوریت,7,75
موادسازپردوریت هاچک وتولید,7,75
موادسازچاپ غلطکی وروتاری,7,73
موادسازگرانول,7,75
موادسازی تولیدموکت نمدی,7,75
موادسازی سیلو,7,75
موتاب دستی,7,75
موتوربند ماشین آلات صنعتی,7,72
موتورخانه,7,72
موتورخانه وتاسیسات,7,72
موتورسازی,7,72
موتورسازی انواع موتورسیکلت,7,72
موتورسازی و قطعه یدکی,7,72
موتورپیچ ارشد,7,74
موتورپیچ درجه و,7,74
موتورپیچی بازوبسته کردن کلیه موتورهای خطتولی,7,74
موتورچی مکانیک ماشین آلات الکتریکی,7,74
موتورچی وتعمیرکاردرجه دو نیروگاه,7,74
موتورچی وتعمیرکاردرجه یک نیروگاه,7,74
موج باف,7,75
موربیدی کابینت,7,75
موزائیک زن,7,71
موزائیک ساب,7,71
موزائیک ساز,7,73
موزائیک کار,7,71
موزاییک بر,7,71
موزاییک ساب کاشی ساب,7,71
موزاییک ساز,7,73
موزاییک چسبان,7,71
موزاییک چین,7,71
موزاییک کار,7,71
مولدسازتکمیل,7,72
مولدسازسفیدگری,7,72
مولوچی لعابسازی,7,73
موم زن,7,73
موم پاش,7,73
موم کار,7,73
موم کار جواهرات,7,73
مونتاژ و جوشکار,7,72
مونتاژ و قالبگیری,7,75
مونتاژ وجوشکار ارشد,7,72
مونتاژ کار سازه فضاکار,7,72
مونتاژ کار لوستر,7,73
مونتاژ کار لوله مسی پکیج,7,72
مونتاژ کار مرتبه درب و پنجره,7,71
مونتاژ کار مشعل مشعل کار,7,72
مونتاژ کار منبع انبساط پکیج,7,72
مونتاژ کار منگوله روسری,7,75
مونتاژ کار مکانیکی,7,72
مونتاژ کار و جوشکار درجه 1 فن کویل,7,72
مونتاژ کار وجوشکار ارشد هواسازوبرج,7,72
مونتاژ کار پکیج,7,72
مونتاژ کار پکیج زمینی مشعل کار,7,72
مونتاژ کارتاسیسات مرغداری,7,72
مونتاژابگرمکن,7,72
مونتاژبرق,7,74
مونتاژوتعمیرونگهداری ترانسها,7,74
مونتاژوجوشکاری مخازن,7,72
مونتاژورگلاژکاربدنه سازی,7,72
مونتاژولوله کشی,7,72
مونتاژکار آسانسور,7,72
مونتاژکار آسانسور کارگاهی,7,72
مونتاژکار آفتاب گیر و سایه بان,7,72
مونتاژکار اسکلت درجه 1,7,72
مونتاژکار بدنه آسانسور,7,72
مونتاژکار برق,7,74
مونتاژکار تابلو برق آسانسور,7,74
مونتاژکار تاور کرین,7,72
مونتاژکار تزئینات,7,75
مونتاژکار جرثقیل,7,72
مونتاژکار جواهرات,7,73
مونتاژکار خدمات فنی مکانیک,7,72
مونتاژکار داربست,7,71
مونتاژکار در و پنجره,7,71
مونتاژکار سفال,7,73
مونتاژکار سقف زنی,7,71
مونتاژکار فلزکاری سنگین,7,72
مونتاژکار نرده و حصار,7,71
مونتاژکار نصب درب,7,71
مونتاژکار نوسازی,7,71
مونتاژکار و صافکار ارشد پرداخت,7,72
مونتاژکار پنجره و فریم فلزی,7,71
مونتاژکار کابینت,7,75
مونتاژکاردستی,7,73
مونتاژکاردکل درجه 2,7,72
مونتاژکارساخت وتعمیر,7,72
مونتاژکارسازنده دستگاه,7,72
مونتاژکارسازه وپل سازی,7,72
مونتاژکارسقف زنی ارشد,7,71
مونتاژکارسوله,7,71
مونتاژکارفایبرگلاس,7,75
مونتاژکارفلز,7,72
مونتاژکارفلزدرجه یک,7,72
مونتاژکارفلزی ارشد,7,72
مونتاژکارفلزی ساخت دیگ بخار,7,72
مونتاژکارقالب,7,72
مونتاژکارقالب وذوب ریز,7,72
مونتاژکارقطعات چوب,7,75
مونتاژکارلحیم کار,7,72
مونتاژکارناگونیاقوس دار,7,72
مونتاژکارنقاشی وتکمیل,7,72
مونتاژکارنقطه جوش,7,72
مونتاژکاروتست کارکارگاه شیرآلات سرچاهی ماشین ومونتاژ,7,72
مونتاژکاروجوشکار پکیج وکندانسورهوائی,7,72
مونتاژکاروجوشکارارشدفن کویل,7,72
مونتاژکاروجوشکارارشدپکیچ,7,72
مونتاژکاروجوشکارارشدچیلر,7,72
مونتاژکاروجوشکاربرق هواسازوبرج,7,72
مونتاژکاروجوشکاردرجه,7,72
مونتاژکاروجوشکاردرجه فن کویل,7,72
مونتاژکاروجوشکاردرجه و هواسازوبرج,7,72
مونتاژکاروجوشکاردرجه پکیچ,7,72
مونتاژکاروجوشکاردرجه چیلر,7,72
مونتاژکاروجوشکاردرجه کندانسورهوایی,7,72
مونتاژکاروجوشکارکاربیدفن کویل,7,72
مونتاژکاروسرویسکار تجهیزات,7,72
مونتاژکاروصافکارپرداخت نورد,7,72
مونتاژکاروفیتر,7,72
مونتاژکاروقلعریزکاراتاق سازی وانت نیسان اتا,7,72
مونتاژکارونوساز,7,72
مونتاژکارپستهای کیلوولت,7,74
مونتاژکارکاناپه,7,75
مونتاژکارکشتی سازی وسکوساز,7,72
مونتاژکارکوره,7,72
مونتاژکارکوپله کارونصاب,7,72
مونتاژگرهای ساختمان و نمای هواپیما,7,71
موکت چسبان,7,71
موکت چسبان مدیریت تکمیلی وتزئینی,7,71
مچ دوز,7,75
مکانبک,7,72
مکانسین apg سطح,7,72
مکانسین آسفالت,7,72
مکانسین آهنگر,7,72
مکانسین ارتباطات و مخابرات,7,74
مکانسین اره تیزکنی,7,72
مکانسین انتقال نیرو,7,72
مکانسین بخار,7,72
مکانسین برق,7,74
مکانسین تاسیسات,7,71
مکانسین تانک وتریلر,7,72
مکانسین حلبی ساز,7,72
مکانسین دو,7,72
مکانسین رادیاتور,7,72
مکانسین رنگ امیزی,7,72
مکانسین ریخته گر,7,72
مکانسین سرویسکارواپاراتی,7,72
مکانسین سیستم ترمز,7,72
مکانسین سیستم هدایت کننده خودرو,7,72
مکانسین سیستم کمپرس,7,72
مکانسین شناورها,7,72
مکانسین شیشه بر,7,72
مکانسین صنعتی,7,72
مکانسین فرمان وجلوبندی,7,72
مکانسین لوله کشی,7,71
مکانسین ماشین الات گازوئیلی,7,72
مکانسین ماهیچه ساز,7,72
مکانسین مخابرات,7,74
مکانسین هواپیما,7,72
مکانسین وتکنسین کارگاه رنگ وشستشوی هواپیما,7,72
مکانسین پمپ آب بازیافت,7,72
مکانسین پمپ اب,7,72
مکانسین پمپ کارسونکا,7,72
مکانسین چوببری,7,72
مکانسین کوره دار,7,72
مکانسین کورههای کوپل,7,72
مکانک وتعمیرات حوله بافی,7,72
مکانیسن اسفالت,7,72
مکانیسن نجار,7,72
مکانیسین apg سطح 1,7,72
مکانیسین apg سطح 2,7,72
مکانیسین apg سطح 3,7,72
مکانیسین apg سطح 4,7,72
مکانیسین apg سطح 5,7,72
مکانیسین آسفالت,7,72
مکانیسین ارشد یک,7,72
مکانیسین ارشدفنی,7,72
مکانیسین اماده سازی قالب,7,72
مکانیسین اویونیک md,7,74
