title_norm,label_1,isco_sub_major_group
فرزکار درجه 7,7,72
فرزکار زنجیری,7,72
فرزکار سنگینcnc دروازه ای,7,72
فرزکار ظروف چینی,7,73
فرزکار و اسپاک کار,7,72
فرزکارارشد,7,72
فرزکارامورفنی,7,72
فرزکارتعمیرات,7,72
فرزکارتعمیرخانه,7,72
فرزکارتولیدات,7,72
فرزکاردرجه,7,72
فرزکاردرجه سالن,7,72
فرزکاردرجه سه,7,72
فرزکاردرجه و قالبسازی وماشین سازی,7,72
فرزکاردرجه چرخ دنده زنی,7,72
فرزکاردرجه یک اگزوزو سینه جلو,7,72
فرزکاردرجه یک سیلندر,7,72
فرزکاردرجه یک شاتون,7,72
فرزکاردرجه یک قالبسازی,7,72
فرزکاردرجه یک پوسته کلاج,7,72
فرزکاردستگاه فرز,7,72
فرزکاردو,7,72
فرزکارسه,7,72
فرزکارمرتبه,7,72
فرزکارمرتبه ارشد,7,72
فرزکاروبالانس کار,7,72
فرزکارولحیم کاردرجه یک تعمیرگاه,7,72
فرزکارچوب و,7,75
فرزکاری ابزارسازی وسریسازی سالن,7,72
فرزکاری درکارگاه سنگین,7,72
فرزکاری و قالبسازی,7,72
فرزکازارشد,7,72
فرش بافی بادست,7,73
فرش کننده ایزوگام,7,71
فرشباف,7,73
فرشبافی با دستگاه,7,75
فرغون ساز,7,72
فرقون ساز,7,72
فرم بند,7,73
فرم بند چاپ خانه,7,73
فرم بندوماشین چی,7,73
فرم دهی,7,72
فرم دهی لعابکاری,7,73
فرم دهی مقره سازی,7,73
فرم دهی پرسکاری,7,72
فرم گیر و ماهیچه ساز,7,72
فروش و تعمییر قفل وساخت کلید,7,72
فروش وتعمیر لیفت تراک,7,72
فروشنده شیشه بری,7,73
فرچه ساز,7,75
فرچه کار,7,75
فریزروجوشکار،درب ساز جوشکار,7,72
فریم ساز,7,72
فریم ساز عینک,7,73
فشنگ ساز,7,72
فلاسک ساز,7,72
فلایرتولیدواستادکارکمک مکانیک ج,7,72
فلدکاردرجه,7,72
فلز کار درجه 2,7,72
فلز کار و بهره بردار و تعمیرکار تاسیسات,7,72
فلزتراش,7,72
فلزکار,7,72
"فلزکار جوشکار,کمک جوشکار اهنگر",7,72
فلزکار درجه 1 ساخت پایه وکلاف,7,72
فلزکار درجه 1 فلزکاری سنگین,7,72
فلزکار درجه 3 ساختمانی,7,72
فلزکار درجه فلزکاری سنگین,7,72
فلزکار درجه یک فلزکاری سبک,7,72
فلزکار سخت وزیان آور,7,72
فلزکار نوسازی,7,72
فلزکار و صندوق ساز,7,72
فلزکار کلاس 1,7,72
فلزکاران ـ تراش کاران ـ ابزار سازان ـ مکانیسین ها و مکانیک های ماشین آلات و,7,72
فلزکارتاسیسات جوشکاری,7,72
فلزکارتراشکاری,7,72
فلزکارتعمیرات و نوسازی,7,72
فلزکارجوشکاردرجه,7,72
فلزکاردرجه,7,72
فلزکاردرجه و نوسازی,7,72
فلزکاردرجه پالایشگاه,7,72
فلزکاردرجه یک,7,72
فلزکاردستگاهها,7,72
فلزکارـتولی پرس,7,72
فلزکارـجوشکار آهنگر,7,72
فلزکارقطعات,7,72
فلزکارمدل ساز وکانال ساز معدن جوشکار,7,72
فلزکارمرتبه,7,72
فلزکاروتعمیرکار بهره بردارتاسیسات,7,72
فلزکاروسوهانکار,7,72
فلزکاروصندوق ساز سخت وزیان آور,7,72
فلزکارولوله کش درجه 1,7,72
فلزکاروپرسکارومونتاژکارفن کوئل,7,72
فلزکاروپرسکارومونتاژکارفن کویل,7,72
فلزکارکارهای دستی,7,72
فلزکاری بیرون تونل,7,72
فلزکاری درجه یک سالن,7,72
فلزکاری ساخت وسازقطعات فرسوده وتعمیردستگاه,7,72
فلزکاری ولوله کشی,7,72
فلزی اطاقساز,7,72
فلشینگ کار,7,71
فلوت کار,7,73
فلیشینگ,7,72
فن ورز بدنه ساز,7,72
فن ورز تغییر کاربری و مونتاژ,7,72
فن ورز تولید اهنگری,7,72
فن ورز تولید برش اتوماتیک,7,72
فن ورز تولید برش قیچی و گیو تین,7,72
فن ورز تولید تاسیسات اب وبخاروتصفیه,7,72
فن ورز تولید دایکست,7,72
فن ورز تولید سوهان,7,72
فن ورز تولید شات پلاست,7,72
فن ورز تولید عملیات حرارتی,7,72
فن ورز تولید فلزکاری فلزکاری سبک,7,72
فن ورز تولید فنی درجه یک,7,72
فن ورز تولید قالبسازی,7,72
فن ورز تولید مونتاژدرجه یک گروه یک,7,72
فن ورز تولید پانچ و پرسکاری,7,72
فن ورز تولید کاردینگ,7,75
فن ورز تولید کلاف ریسندگی,7,75
فن ورز خط رنگ,7,72
فن ورز خطوطمونتاژیک,7,72
فن ورز ساخت قطعات,7,72
فن ورز ساخت مصنوعات فلزی,7,72
فن ورز سازه و سیویل,7,71
فن ورز سنگ زنی جوشکاری,7,72
فن ورز شات بلاست,7,72
فن ورز فلزکاری و نصب ماشین آلات,7,72
فن ورز قالب ابزار,7,72
فن ورز مجموعه سازی,7,72
فن ورز پرس شاپ,7,72
فن ورزتولید ابکاری,7,72
فن ورزتولید حلاجی ریسندگی,7,75
فن ورزتولید فلزکاری کارگاه پایه وکلاف,7,72
فن ورزخطوط مونتاژ,7,72
فن ورزخطوطمونتاژدو,7,72
فن ورزساخت قالب ابزاروماشینکاری,7,72
فن ورزساخت وتولیداداره کل پرس وبرق قطعات,7,72
فن ورزساختمان وخطوط ریلی,7,71
فن ورزسری تراشی,7,72
فن ورزلیتوگرافی,7,73
فن ورزماشین کاری وقالب,7,72
فن ورزمونتاژمکانیک سطح 2 مونتاژکارمکانیک,7,72
فن ورزمونتاژمکانیک سطح 3 مونتاژکارمکانیک,7,72
فن ورزمونتاژمکانیکسطح سرگروه مونتاژمکانیک,7,72
فن ورزمکانیک,7,72
فن ورزچاپ,7,73
فن ورزیک کشش,7,72
فن کویل,7,72
فناور سیم کشی تابلو درجه 1 تا,7,74
فناور سینی و نردبان کابل درجه 1 تا,7,74
فنتیل مکانیک,7,72
فنربند,7,72
فنربندتولید,7,72
فنربندمونتاژ,7,72
فنربندیابسته بندفندمونتاژکار,7,72
فنرزدن لنت سخت وزیان آور,7,72
فنرساز,7,72
فنرساز فلزی,7,72
فنرساز ماشین سنگین,7,72
فنرسازارشد,7,72
فنرپیچ,7,72
فنرپیچ ماشین استرچ,7,72
فنرچین,7,72
فنرکاردرجه,7,72
فنرگذار,7,72
فنرگذارنده کوره,7,72
فنرگذارکوره,7,72
فنرگیر,7,72
فنی بافندگی قبل از طرح,7,75
فنی برق تاسیسات,7,74
فنی تراشکار قالبساز,7,72
فنی تعمیرخانه تونل,7,72
فنی توئی,7,75
فنی تولیدپودرواسید,7,72
فنی جوشکاری,7,72
فنی جوشکاری قبل از طرح,7,72
فنی جوشکاری واهنگری خط,7,72
فنی داخل کارخانه,7,72
فنی درجه دو بالابر,7,72
فنی درجه سه بالابر,7,72
فنی درجه یک بالابر,7,72
فنی درجه یک جوشکاربالابر,7,72
فنی دوجین,7,75
فنی روئی,7,75
فنی ریسنده وبافنده,7,75
فنی ریسندگی,7,75
فنی ریسندگی نصب ماشین الات,7,72
فنی سالن کتن,7,75
فنی سرکارگر,7,72
فنی قسمت رنگ رزی,7,75
فنی مقدمات,7,72
فنی نجاری,7,75
فنی نیروگاه,7,72
فنی هرینگ,7,75
فنی ومکانیکهای سالن ریسندگی,7,72
فنی وچاپ دستگاه تولید,7,73
فنی ژنراتورها,7,74
فنی کاروجوشکارتجهیزات فنی ماشین الات خط تولید,7,72
فنی کبریت ونئوپان,7,75
فنیش قسمت تکمیل,7,75
فنیشر,7,75
فنیشینگ,7,72
فورج کار,7,72
فورجکاری,7,72
فورمن بازرسی تجهیزات مکانیکی ونوار نقاله ها,7,72
فورمن بازرسی سازه ها,7,72
فورمن بازرسی ماشینهای الکتریکی,7,74
فورمن بازرسی مخازن روغنها وسیستمهای هیدرولیک,7,72
فورمن بازرسی و بالانس ماشینهای دوار,7,72
فورمن بازرسی کنترل کیفیت,7,72
فورمن بدنه تراشی,7,72
فورمن برشکاری,7,72
فورمن برق ابرسانی,7,74
فورمن برق اکسیژن وکمپرسورخانه,7,74
فورمن برق تصفیه خانه شیمیایی,7,74
فورمن برق تعمیروساخت تجهیزات الکتریکی,7,74
فورمن برق روشنائی وتاسیسات,7,74
فورمن برق واتوماسیون و ابزار دقیق خط قلع اندود,7,74
فورمن برق کارگاههای اصلی,7,74
فورمن برق کنورتور،میکسروکارگاههای وابسته,7,74
فورمن برق،اتوماسیون وابزاردقیق خطوط آنیلینگ وشستشوی الکترولی,7,74
فورمن بوبین تمیزکنی وپوسته سازی,7,72
فورمن بیرشفت و الیمنت,7,72
فورمن تابگیری و برش اره,7,72
فورمن تاسیسات روشنایی,7,74
فورمن تاسیسات ساختمانی,7,71
فورمن تاسیسات صنعت روزکار,7,72
فورمن تراش رینگ,7,72
فورمن تراش غلطک cnc,7,72
فورمن تراش غلطک واسلیو,7,72
فورمن تعمیر و تنظیم شارژرها,7,74
فورمن تعمیرات الکترومکانیک سیستمهای اعلام واطفاء فولادسازی و,7,74
فورمن تعمیرات باطری شارژها و ups,7,74
فورمن تعمیرات برق جرثقیلهای فولادسازی,7,74
فورمن تعمیرات برق جنبی و پاتیل و rh,7,74
فورمن تعمیرات برق سیستم شارژ و آب و دود,7,74
فورمن تعمیرات برق پیشگیری کوره های پاتیلی و جنبی,7,74
فورمن تعمیرات برق کوره های قوس الکتریکی مدولهای وپیشگیری,7,74
فورمن تعمیرات ترانس,7,74
فورمن تعمیرات جرثقیل ها وبالابرها,7,72
فورمن تعمیرات خطوط اسکین پاس,7,72
فورمن تعمیرات دوربین های مدار بسته و اینترکام,7,74
فورمن تعمیرات سیستم سوخت رسانی,7,72
فورمن تعمیرات سیستمهای اعلام و اطفاء حریق,7,74
فورمن تعمیرات مکانیک حمل و فرآوری سرباره,7,72
فورمن تعمیرات مکانیک خطوط آنیلینگ و شستشوی الکترولیتی,7,72
فورمن تعمیرات مکانیک و هیدرولیک گالوانیزه,7,72
فورمن تعمیرات مکانیک واحد اکسیژن و هیدروژن,7,72
فورمن تعمیرات مکانیک کارگاه غلطک,7,72
فورمن تعمیرات مکانیک گندله سازی,7,72
فورمن تعمیرات نسوزکارگاههای پشتیبانی,7,71
فورمن تعمیرات نسوزکوره بلند,7,71
فورمن تعمیرات هیدورلیک رول ها و جوش,7,72
فورمن تعمیرات و نگهداری انرژیو تاسیسات,7,72
فورمن تعمیرات واحدهای و,7,72
فورمن تعمیرات پیشگیری آماده سازی تختال,7,72
فورمن تعمیرات کمپرسورها,7,72
فورمن تعمیرات کوره های قوس الکتریکی,7,72
فورمن تعمیرگاه ریخته گری مداوم,7,72
فورمن تعمیرگاه مخابرات و دیسپاچری,7,74
فورمن تهویه,7,71
فورمن جوشکاری ولوله کشی,7,72
فورمن جوشکاری کویل,7,72
فورمن خدمات فنی مکانیک,7,72
فورمن خدمات فنی پ ژت,7,72
فورمن خمکاری,7,72
فورمن خمکاری سبک و سنگین و نورد,7,72
فورمن خیاطی,7,75
فورمن داربست تعمیرات نواحی,7,71
فورمن درودگری,7,75
فورمن دریل کاری وبرشکاری,7,72
فورمن رولیاژ و حفاظت فشار قوی,7,74
فورمن ریسندگی,7,75
فورمن ساخت تولید رنگ,7,75
فورمن ساخت قطعات پی یو,7,75
فورمن ساخت و مونتاژ قطعات الکترومکانیک,7,74
فورمن ساخت وتعمیرات خارج ازکارخانه,7,72
فورمن ساختمانهای اداری ورختکنها,7,71
فورمن سایه زنی صندل,7,75
فورمن سیستم اعلام حریق,7,74
فورمن سیستم گرمایی,7,71
فورمن سیم پیچی و عایقکاری,7,74
فورمن شاتون تراشی,7,72
فورمن شبکه اب اشامیدنی وصنعتی,7,71
فورمن شبکه فاضلاب,7,71
فورمن شربت سازی,7,75
فورمن صنایع چوب,7,75
فورمن ظرفسازی,7,73
فورمن عمران مناطق عملیاتی,7,71
فورمن فرزکاری,7,72
فورمن فلزکاری جوشکاری و لوله خم کنی,7,72
فورمن فنکوئل,7,71
فورمن فنی تاسیسات,7,72
فورمن فنی تهویه,7,71
فورمن فنی ریسندگی,7,75
فورمن فنی پلیمر,7,75
فورمن فنی کشش,7,72
فورمن قسمت رنگ ولعاب,7,73
فورمن قطعات پی وی سی وکیسه پلاستیک,7,75
فورمن لویس,7,72
فورمن مایع وپودر,7,75
فورمن موادسازی,7,75
فورمن مکانیک آهن اسفنجی,7,72
فورمن مکانیک ابرسانی,7,72
فورمن مکانیک اسیدسولفوریک,7,72
فورمن مکانیک حوزه چدن وپمپ های سیار,7,72
فورمن مکانیک خودرو,7,72
فورمن مکانیک دایره جریه,7,72
فورمن مکانیک راهبری بالابرها,7,72
فورمن مکانیک و هیدرولیک نت نورد سبک,7,72
فورمن مکانیک وتاسیسات جانبی ساختمان,7,72
فورمن مکانیک کلاووس,7,72
فورمن نت ابزار آلات,7,72
فورمن نت ریخته گری و ارسال محصول,7,72
فورمن نت ریل و ابنیه,7,71
فورمن نت علائم و ارتباطات راه آهن,7,74
فورمن نت لکوموتیو,7,72
فورمن نجاری و نقاشی,7,75
فورمن نخ تابی,7,75
فورمن نصب مخازن و بتن مواد عایق,7,71
فورمن نقطه جوش و جوشکاری برق,7,72
فورمن نوارچسبان,7,75
فورمن نوسازی,7,71
فورمن نگهداری جاده و جویها,7,71
فورمن نگهداری و تعمیرات ذوب و دیزا,7,72
